[H][C]12CC[C](OC(C)=O)(C#C)[C]1(CC)CC[C]1([H])[C]3([H])CCC(C=C3CC[C]21[H])=NgO 4.8
[H][C]12CC[C](O)(C(=O)CO)[C]1(C)C[CH](O)[C]1([H])[C]2([H])C[CH](C)C2=CC(=O)C=C[C]12C 1.5
CC(C)NCC(O)COC1=CC=CC2=C1C=CN2 1.75
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C 1.95
CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N 0.9
NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1 3.4
NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1 1.4
CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O 7.7
ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1 3.2
C[C](N)(CC1=CC=C(O)C(O)=C1)C(O)=O -1.7
CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2 2
[H][C]12CCCN1C(=O)[CH](NC(=O)[CH](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[CH]1[CH](C)OC(=O)[CH](C(C)C)N(C)C(=O)CN(C)C(=O)[C]3([H])CCCN3C(=O)[CH](NC1=O)C(C)C)[CH](C)OC(=O)[CH](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C 1.6
CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O 4.9
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O -2.6
OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1 1.5
[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1 3
[H][C]12CC[C](O)(C#C)[C]1(C)CC[C]1([H])C3=C(CC[C]21[H])C=C(O)C=C3 3.67
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12 -0.30
CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1 2.4
CCC(=O)NCC[CH]1CCC2=C1C1=C(OCC1)C=C2 2.4
[H][C]12N(C)CC[C]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C 1.58
CC(C=CC1=C(C)CCCC1(C)C)=CgC=CC(C)=CC(O)=O 4.2
COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1 2.2
[H][C]12CC[CH](OC(=O)CCC3=CC=CC=C3)[C]1(C)CC[C]1([H])[C]3([H])CCC(=O)C=C3CC[C]21[H] 2.62
CN1C2=C([N-]C(Cl)=N2)C(=O)N(C)C1=O.C[NH+](C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1 -0.39
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1 -0.99
NC1=NC(=O)N(C=C1)[CH]1O[CH](CO)[CH](O)[CH]1O -2.8
NCCC1=CC(O)=C(O)C=C1 -0.98
CCN(C)C(=O)OC1=CC=CC(=C1)[CH](C)N(C)C 2.3
[H][C]12CCC(=O)[C]1(C)CC[C]1([H])[C]2([H])CC(=C)C2=CC(=O)C=C[C]12C 3.7
OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1 4.19
COC(=O)CCC(=O)CN -1.2
CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O 0.10
NCC1(CC(O)=O)CCCCC1 -1.10
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C](O)(C[CH]3O[CH]3C[CH](N)[CH](O)[CH](C)O3)C(=O)CO)C(O)=C1C2=O 1.27
CN[CH]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O 0.9
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1 -0.07
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)C1(N)CCCCC1)C(O)=O 1.31
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1 1.4
CCCCN1CCCC[CH]1C(=O)NC1=C(C)C=CC=C1C 3.6
OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O 1.92
NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1 -1.66
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N 2.5
ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1 4.4
CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1 3.12
CC[N+](C)(C)C1=CC(O)=CC=C1 -2.95
CC(C)(C(=O)C1=CN=CC=C1)C1=CN=CC=C1 1.8
C[CH](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12 6.5
[H][C]12C[CH](C)[C](OC(=O)CC)(C(=O)CCl)[C]1(C)C[CH](O)[C]1(F)[C]2([H])CCC2=CC(=O)C=C[C]12C 3.50
OC(=O)CCNC(=O)C1=CC=C(C=C1)N=NC1=CC=C(O)C(=C1)C(O)=O 1.3
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1 0.89
COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1 4.7
[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2 0.05
NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl 1.7
[H][C]12OC[CH](O[N+]([O-])=O)[C]1([H])OC[CH]2O -0.15
NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl 0.62
CC(C)CCC[CH](C)CCC[CH](C)CCCC(C)=CCC1=C(C)C(=O)C2=C(C=CC=C2)C1=O 9.3
CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC 3.86
COC1=C(CC=C(gC)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C 2.8
CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1 4.1
CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1 4.35
CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1 6
CC[C]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O 0.8
NC(=O)OC1(CCCCC1)C#C 1.2
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O 3.21
S=C1N=CNC2=C1NC=N2 0.01
CC=CCC=CCCC(=O)[CH]1O[CH]1C(N)=O 1.2
CCN(CC)CCNC(=O)C1=CC=C(N)C=C1 0.88
CC(C)N(CC[CH](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C 5.6
C[CH](CC1=CC=CC=C1)N(C)CC#C 2.7
CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1 3.3
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1 5.3
OCCS(O)(=O)=O.OCCS(O)(=O)=O.NC(=N)C1=CC=C(C=CC2=C(O)C=C(C=C2)C(N)=N)C=C1 1.679
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12 0.33
N[CH](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O -0.52
COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1 2.6
CO[CH]1C=CO[C]2(C)OC3=C(C2=O)C2=C(O)C(C=NN4CCN(C)CC4)=C(NC(=O)C(C)=CgC=C[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(O)=C2C(O)=C3C 2.7
[H][C]12CC(=O)[CH](CCCCCCC(O)=O)[C]1([H])CC[C](O)(O2)C(F)(F)CCCC 4.3
[H][C]12C[C]3([H])[C]4([H])C[C]([H])(F)C5=CC(=O)C=C[C]5(C)[C]4(F)[CH](O)C[C]3(C)[C]1(OC(C)(C)O2)C(=O)COC(C)=O 3.19
NC1=NC2=C(N=CN2[CH]2C[CH](CO)C=C2)C(NC2CC2)=N1 1.20
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O 3.97
CO[CH]1[CH](OC(N)=O)[CH](O)[CH](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C 4.1
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)CC1=CC=CC=C1)C(O)=O 1.83
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC 2.88
N[CH](CN1C=CC(=O)C(O)=C1)C(O)=O -2.5
CC(N)C(=O)NC1=C(C)C=CC=C1C 0.76
CCOP(=O)(OCC)SCC[N+](C)(C)C -2.25
O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1 2.5
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1 -1.03
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)[CH](N)C1=CC=C(O)C=C1)C(O)=O 0.87
[H][C](NC(=O)N1CCNC1=O)(C(=O)N[CH]1C(=O)N2[CH](C(O)=O)C(C)(C)S[C]12[H])C1=CC=CC=C1 0.2
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1 4.3
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1 2.62
CC(C)NCC(O)C1=CC(O)=C(O)C=C1 1.4
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1 1.6
CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1 1.91
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1 2.41
CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C 4.81
CC(C)[CH](C)C=C[CH](C)[C]1([H])CC[C]2([H])C(CCC[C]12C)=CC=C1gC[CH](O)CC[CH]1C 7.5
C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12 4.7
COC(=O)N[CH](C(=O)N[CH](CC1=CC=CC=C1)[CH](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[CH](NC(=O)OC)C(C)(C)C)C(C)(C)C 4.5
NC1=NC(F)=NC2=C1N=CN2[CH]1O[CH](CO)[CH](O)[CH]1O -2.8
C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1 6.2
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1 3.27
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[CH](O)C[CH](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1 5.7
CC(O)(P(O)(O)=O)P(O)(O)=O -3.8
C[CH]1O[CH](C[CH](O)[CH]1O[CH]1C[CH](O)[CH](O[CH]2C[CH](O)[CH](O[CH]3O[CH](CO)[CH](O)[CH](O)[CH]3O)[CH](C)O2)[CH](C)O1)O[CH]1CC[C]2(C)[CH](CC[CH]3[CH]2C[CH](O)[C]2(C)[CH](CC[C]32O)C2=CC(=O)OC2)C1 0.2
CCCCCNC(=N)NN=CC1=CNC2=C1C=C(OC)C=C2 2.6
NC(CCC(O)=O)C=C -2.16
CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1 6.3
CN[CH]1[CH](O)[CH](O)[CH](CO)O[CH]1O[CH]1[CH](O[CH]2[CH](O)[CH](O)[CH](NC(N)=N)[CH](O)[CH]2NC(N)=N)O[CH](C)[C]1(O)C=O -6.4
CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O 8.6
CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1 2.6
CC[CH]1[CH](CC2=CN=CN2C)COC1=O 1.1
CCOC(=O)C1=CC=C(N)C=C1 1.86
COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1 2.1
[H][C]12C[CH](O)[CH](C=C[CH](O)C(C)CC#CC)[C]1([H])CC(C2)=CCCCC(O)=O 4.8
[H][C]12C[CH](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[CH](OC)[CH](C(=O)OC)[C]1([H])C[C]1([H])N(CCC3=C1NC1=CC=CC=C31)C2 3.3
CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12 6.6
[H][C]12CC[C]3(O)C[CH](C[CH](O)[C]3(CO)[C]1([H])[CH](O)C[C]1(C)[CH](CC[C]21O)C1=CC(=O)OC1)O[CH]1O[CH](C)[CH](O)[CH](O)[CH]1O -2.00
COC1=C(O)C=C(C=C1)[CH]1CC(=O)C2=C(O)C=C(O)C=C2O1 2.60
CC(C)N1C(C=C[CH](O)C[CH](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12 4.5
CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O 2.24
CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F 2.8
CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1C=C[CH](O)C[CH](O)CC(=O)O)N(C)S(C)(=O)=O 0.13
NC1=C(F)C=NC(=O)N1 -1.1
FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1 6.30
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[CH]1O[CH](C)[CH](O)[CH]1O 0.4
O[CH](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1 2.9
CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2 5.5
CN[CH]1CC[CH](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12 5.1
CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1 5.2
C[CH]1CN(CC[C]1(C(O)=O)C1=CC=CC=C1)[CH]1CC[C](CC1)(C#N)C1=CC=C(F)C=C1 5
[H][C]12CC[CH](O)[C]1(C)CC[C]1([H])[C]2([H])CC[C]23O[CH]2C(O)=C(C[C]13C)C#N 3
ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1 6.1
[H][C]12SCC(COC(N)=O)=C(N1C(=O)[CH]2NC(=O)C(=NgOC)C1=CC=CO1)C(O)=O -0.16
COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1 3
CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1 3.38
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC 2.20
O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1 3.473
OC1=C([CH]2CC[CH](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O 5.8
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2 7.57
CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2 1.20
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1 2.6
NC(=O)NC(=O)CC1=CC=CC=C1 0.87
NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1 1.83
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1 2.34
COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O 2.88
[H][C]1(CC[C]2([H])[C]3([H])CC[C]4([H])NC(=O)C=C[C]4(C)[C]3([H])CC[C]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F 6.8
ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1 5.5
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F 2.5
COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1 0.6
[H][C]12CC[C](OC(=O)OCC)(C(=O)COC(=O)CC)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)C=C[C]12C 2.9
CC(C)N=C(gN)N=C(N)NC1=CC=C(Cl)C=C1 2.53
CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1 2.3
OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O -0.6
[H][C]1(CC[C]2([H])[C]3([H])CCC4=CC(=O)CC[C]4(C)[C]3([H])CC[C]12C)C(=O)COC(=O)C(C)(C)C 4
COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2 4.19
C[CH]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1 2.1
O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1 2.30
[H][C]12SCC(COC(C)=O)=C(N1C(=O)[CH]2NC(=O)CSC1=CC=NC=C1)C(O)=O -1.15
[H][C]12SCC(C)=C(N1C(=O)[CH]2NC(=O)[CH](N)C1=CC=C(O)C=C1)C(O)=O -0.4
CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[CH]1C[CH](O)[CH](O)NC(=O)[CH]2[CH](O)[CH](C)CN2C(=O)[CH](NC(=O)[CH](NC(=O)[CH]2C[CH](O)CN2C(=O)[CH](NC1=O)[CH](C)O)[CH](O)[CH](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[CH](O)CC(N)=O -1.5
[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12 4.29
NCCCNCCSP(O)(O)=O -1.9
NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O 0.2
OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1 -2.8
CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1 3.7
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O 2.48
CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1 4.4
CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1 4.7
[H][C]12SCC(C=CC)=C(N1C(=O)[C]2([H])NC(=O)[CH](N)C1=CC=C(O)C=C1)C(O)=O 0.6
CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12 4.90
ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl 6.2
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O 3.23
CON=C1gCN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O 2.3
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1 3.6
COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC 2.55
OCC(N)(CO)CO.CCCCC[CH](O)C=C[CH]1[CH](O)C[CH](O)[CH]1CC=CgCCCC(O)=O -0.12
CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1 2.86
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1 1
[H]C(=N[CH]1C(=O)N2[CH](C(O)=O)C(C)(C)S[C]12[H])N1CCCCCC1 1.3
CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1 -0.39
O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2 2.3
CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1 5.66
CNNCC1=CC=C(C=C1)C(=O)NC(C)C 0.06
NC(N)=NCCN1CCCCCCC1 0.8
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1 10.6
NC[CH]1O[CH](O[CH]2[CH](N)C[CH](N)[CH](O[CH]3O[CH](CO)[CH](O)[CH](N)[CH]3O)[CH]2O)[CH](O)[CH](O)[CH]1O -6.3
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C 3.77
CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1 1.47
CN(C)CCC[C]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1 3.5
CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 3
C[CH]1O[CH](C[CH](N)[CH]1O)O[CH]1C[C](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O 0.2
CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O 1.3
[H][C]12COC(=O)[C]1([H])[CH](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[CH]2O 1.5
[H][C]12C[CH](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[CH](OC)[CH](C(=O)OC)[C]1([H])C[C]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2 3.5
ClCCNP1(=O)OCCCN1CCCl 0.86
CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1 3.2
OC1=CC=C2C[CH]3N(CC=C)CC[C]45[CH](OC1=C24)C(=O)CC[C]35O 2.09
ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2 3.90
[H][C]12CC[C](C)(O)[C]1(C)C[CH](O)[C]1(F)[C]2([H])CCC2=CC(=O)CC[C]12C 2.38
[H][C]12CC3=CNC4=CC=CC(=C34)[C]1([H])C[CH](CSC)CN2CCC 4
CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I 7.7
CC1=CC(=O)N(O)C(=C1)C1CCCCC1 2.3
FC(F)OC(F)C(F)(F)F 1.9
CCC[CH]1C[CH](N(C)C1)C(=O)NC(C(C)Cl)[CH]1O[CH](SC)[CH](O)[CH](O)[CH]1O 2.16
CCN[CH](C)CC1=CC=CC(=C1)C(F)(F)F 3.5
[H][C]12OC3=C(O)C=CC4=C3[C]11CCN(C)[C]([H])(C4)[C]1(O)CCC2=O 0.83
CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1 1.71
CCN[CH]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O -1.8
FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1 3.78
[H][C]12CC[CH](O)[C]1(C)CC[C]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C]21[H] 5.7
C[CH](CS)C(=O)N1CCC[CH]1C(O)=O 0.34
CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1 0.8
[H][C]12CCCN1C(=O)[CH](CC(C)C)N1C(=O)[C](NC(=O)[CH]3CN(C)[C]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C]21O)C(C)C 3.5
CO[CH]1C=CO[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=CgC=C[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(C=NN1CCN(CC1)C1CCCC1)=C2O 4
CC[CH](N1CCCC1=O)C(N)=O -0.6
CC(C)(C)NCC(O)COC1=CC=CC2=C1C[CH](O)[CH](O)C2 0.81
OCCNCCNC1=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C(NCCNCCO)C=C1 -3.1
CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1 1.00
ClCCN(N=O)C(=O)NC1CCCCC1 2.83
OC(=O)CCCCON=C(C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F 4.3
C[CH]1CN(C[CH](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O 2.5
[H][C]12CC3=CC=C(O)C=C3[C](C)(CCCCC1)[CH]2N 3.3
CC(C)(C)NC[CH](O)COC1=CC=CC2=C1CCCC2=O 2.40
[H][C]1(C[C](C)(OC)[CH](O)[CH](C)O1)O[CH]1[CH](C)[CH](O[C]2([H])O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(C[CH](C)C(=O)[CH](C)[CH](O)[C](C)(O)[CH](CC)OC(=O)[CH]1C)OC 3.16
[H][C]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[CH]2NC(=O)C(=NgOC)C1=CSC(N)=N1)C(O)=O -1.7
CC1=CNN=C1 0.9
CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1 2.66
ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1 4.7
[H][C]12CC[CH](C(=O)NC(C)(C)C)[C]1(C)CC[C]1([H])[C]2([H])CC[C]2([H])NC(=O)C=C[C]12C 3.03
CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N 2.4
CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F 8.9
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O 1.70
CO[CH]1C=CO[C]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)C(C)=CgC=C[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C1=C(N=C5C=C(C)C=CN15)C4=C3C2=O 2.6
CNC1(CCCCC1=O)C1=CC=CC=C1Cl 3.120
[H][C]12C[CH]3OC(CCC)O[C]3(C(=O)CO)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)C=C[C]12C 1.9
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O -3.03
OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12 2.8
CC[CH](OC(C)=O)C(C[CH](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1 5.4
COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C 4
